id_estudiante;Fecha Texto;Hora;Minuto;ap_device_config_name;ap_group;ap_lan_mac;client_device_type;client_radio_mode;client_role;clientrssi;place;operational_mode;Programa;radio_type;signal;snmp_uptime;snr;Hora completa texto
Estudiante 3405;19/02/2020;11;14;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;32;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-55;7043779;32;11:14 am
Estudiante 3405;19/02/2020;11;19;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;37;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-50;7044071;37;11:19 am
Estudiante 3405;19/02/2020;11;39;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;34;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-53;7045281;34;11:39 am
Estudiante 3405;19/02/2020;13;49;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;30;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-53;7053071;30;1:49 pm
Estudiante 3405;20/01/2020;10;14;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;36;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-46;4448165;36;10:14 am
Estudiante 3405;20/01/2020;10;19;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;48;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-41;4448464;48;10:19 am
Estudiante 3405;20/01/2020;10;24;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;44;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-43;4448766;44;10:24 am
Estudiante 3405;20/01/2020;10;29;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;43;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-46;4449064;43;10:29 am
Estudiante 3405;20/01/2020;10;34;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;46;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-41;4449365;46;10:34 am
Estudiante 3405;20/01/2020;10;49;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;43;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-47;4450264;43;10:49 am
Estudiante 3405;20/01/2020;10;54;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;45;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-46;4450567;45;10:54 am
Estudiante 3405;20/01/2020;10;59;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;44;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-37;4450864;44;10:59 am
Estudiante 3405;20/01/2020;11;4;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;54;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-36;4451166;54;11:04 am
Estudiante 3405;20/01/2020;11;9;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;41;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-49;4451465;41;11:09 am
Estudiante 3405;20/01/2020;11;14;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;46;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-42;4451765;46;11:14 am
Estudiante 3405;20/01/2020;11;19;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;48;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-49;4452063;48;11:19 am
Estudiante 3405;20/01/2020;11;39;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;42;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-51;4453263;42;11:39 am
Estudiante 3405;20/01/2020;11;44;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;44;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-50;4453563;44;11:44 am
Estudiante 3405;20/01/2020;11;49;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;40;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-45;4453862;40;11:49 am
Estudiante 3405;20/01/2020;11;59;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;39;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-48;4454464;39;11:59 am
Estudiante 3405;20/01/2020;12;4;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;38;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-44;4454765;38;12:04 pm
Estudiante 3405;20/01/2020;14;34;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;32;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-42;4463763;32;2:34 pm
Estudiante 3405;20/01/2020;14;39;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;28;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-42;4464064;28;2:39 pm
Estudiante 3405;20/01/2020;14;44;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;42;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-42;4464362;42;2:44 pm
Estudiante 3405;20/01/2020;14;49;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;42;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-48;4464662;42;2:49 pm
Estudiante 3405;20/01/2020;14;54;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;44;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-43;4464964;44;2:54 pm
Estudiante 3405;20/01/2020;14;59;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;44;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-39;4465263;44;2:59 pm
Estudiante 3405;20/01/2020;15;4;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;44;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-40;4465564;44;3:04 pm
Estudiante 3405;20/01/2020;15;29;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;42;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-42;4467062;42;3:29 pm
Estudiante 3405;20/01/2020;15;34;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;48;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-42;4467366;48;3:34 pm
Estudiante 3405;22/01/2020;9;29;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;43;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-50;4618263;43;9:29 am
Estudiante 3405;22/01/2020;9;34;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;29;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-58;4618566;29;9:34 am
Estudiante 3405;22/01/2020;9;39;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;30;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-62;4618862;30;9:39 am
Estudiante 3405;22/01/2020;9;44;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;33;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-55;4619163;33;9:44 am
Estudiante 3405;22/01/2020;9;49;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;34;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-54;4619462;34;9:49 am
Estudiante 3405;22/01/2020;9;54;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;38;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-53;4619770;38;9:54 am
Estudiante 3405;22/01/2020;9;59;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;38;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-54;4620065;38;9:59 am
Estudiante 3405;22/01/2020;10;4;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;38;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-52;4620381;38;10:04 am
Estudiante 3405;22/01/2020;10;9;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;39;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-51;4620666;39;10:09 am
Estudiante 3405;22/01/2020;10;19;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;37;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-54;4621266;37;10:19 am
Estudiante 3405;22/01/2020;10;29;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;36;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-56;4621864;36;10:29 am
Estudiante 3405;22/01/2020;11;14;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;41;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-52;4624569;41;11:14 am
Estudiante 3405;22/01/2020;11;34;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;35;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-60;4625766;35;11:34 am
Estudiante 3405;22/01/2020;11;49;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;29;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-50;4626664;29;11:49 am
Estudiante 3405;22/01/2020;11;54;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;37;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-51;4626966;37;11:54 am
Estudiante 3405;22/01/2020;11;59;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;38;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-50;4627264;38;11:59 am
Estudiante 3405;22/01/2020;12;4;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;37;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-51;4627565;37;12:04 pm
Estudiante 3405;22/01/2020;12;9;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;32;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-53;4627862;32;12:09 pm
Estudiante 3405;22/01/2020;12;14;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;32;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-49;4628163;32;12:14 pm
Estudiante 3405;22/01/2020;12;44;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;35;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-52;4629965;35;12:44 pm
Estudiante 3405;23/01/2020;16;4;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;27;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-65;4728409;27;4:04 pm
Estudiante 3405;23/01/2020;16;9;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;29;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-61;4728695;29;4:09 pm
Estudiante 3405;23/01/2020;16;14;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;25;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-61;4728975;25;4:14 pm
Estudiante 3405;23/01/2020;16;49;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;29;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-59;4731066;29;4:49 pm
Estudiante 3405;23/01/2020;16;54;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;27;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-63;4731365;27;4:54 pm
Estudiante 3405;25/02/2020;11;54;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;21;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-54;218601;21;11:54 am
Estudiante 3405;25/02/2020;12;38;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;34;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-54;221189;34;12:38 pm
Estudiante 3405;25/02/2020;12;39;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;34;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-52;221302;34;12:39 pm
Estudiante 3405;25/02/2020;12;43;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;34;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-52;221487;34;12:43 pm
Estudiante 3405;25/02/2020;12;44;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;34;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-53;221600;34;12:44 pm
Estudiante 3405;3/03/2020;13;38;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;33;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-46;417919;33;1:38 pm
Estudiante 3405;3/03/2020;13;40;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;33;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-46;418035;33;1:40 pm
Estudiante 3405;3/03/2020;13;43;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;33;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-44;418219;33;1:43 pm
Estudiante 3405;31/01/2020;11;59;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;31;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-60;5404905;31;11:59 am
Estudiante 3405;31/01/2020;12;4;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;31;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-57;5405212;31;12:04 pm
Estudiante 3405;31/01/2020;12;9;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;34;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-59;5405506;34;12:09 pm
Estudiante 3405;31/01/2020;12;24;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;37;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-53;5406366;37;12:24 pm
Estudiante 3405;31/01/2020;14;19;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;19;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-60;5413264;19;2:19 pm
Estudiante 3405;31/01/2020;14;34;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;32;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-59;5414165;32;2:34 pm
Estudiante 3405;31/01/2020;14;39;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;29;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-63;5414490;29;2:39 pm
Estudiante 3405;31/01/2020;14;44;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;29;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-65;5414792;29;2:44 pm
Estudiante 3405;31/01/2020;15;4;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;26;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-62;5415968;26;3:04 pm
Estudiante 3405;31/01/2020;16;29;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;34;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-59;5421065;34;4:29 pm
Estudiante 3405;31/01/2020;16;39;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;28;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-60;5421664;28;4:39 pm
Estudiante 3405;31/01/2020;16;44;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;29;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-64;5421964;29;4:44 pm
Estudiante 3405;31/01/2020;16;49;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;28;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-63;5422264;28;4:49 pm
Estudiante 3405;31/01/2020;16;59;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;31;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-59;5422866;31;4:59 pm
Estudiante 3405;31/01/2020;17;9;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;31;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-56;5423465;31;5:09 pm
Estudiante 3405;31/01/2020;17;14;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;33;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-60;5423764;33;5:14 pm
Estudiante 3405;5/02/2020;13;9;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;42;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-55;5841070;42;1:09 pm
Estudiante 3405;7/02/2020;9;44;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;35;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-57;6001578;35;9:44 am
Estudiante 3405;7/02/2020;9;49;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;35;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-55;6001875;35;9:49 am
Estudiante 3405;7/02/2020;9;54;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;38;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-53;6002170;38;9:54 am
Estudiante 3405;7/02/2020;10;44;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;ASUS X00BD;n;R_General;45;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-44;6005169;45;10:44 am
Estudiante 9;13/02/2020;8;49;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Huawei ANE-LX3;n;R_General_SinGP;41;Sala de Estudio Individual Miramon p4;n;ISIST_1;bgn;-56;6516666;41;8:49 am
Estudiante 9;13/02/2020;8;54;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Huawei ANE-LX3;n;R_General_SinGP;37;Sala de Estudio Individual Miramon p4;n;ISIST_1;bgn;-49;6516966;37;8:54 am
Estudiante 9;13/02/2020;8;59;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Huawei ANE-LX3;n;R_General_SinGP;36;Sala de Estudio Individual Miramon p4;n;ISIST_1;bgn;-52;6517269;36;8:59 am
Estudiante 9;13/02/2020;9;4;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Huawei ANE-LX3;n;R_General_SinGP;38;Sala de Estudio Individual Miramon p4;n;ISIST_1;bgn;-53;6517568;38;9:04 am
Estudiante 9;13/02/2020;9;9;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Huawei ANE-LX3;n;R_General_SinGP;40;Sala de Estudio Individual Miramon p4;n;ISIST_1;bgn;-50;6517868;40;9:09 am
Estudiante 9;13/02/2020;9;14;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Huawei ANE-LX3;n;R_General_SinGP;40;Sala de Estudio Individual Miramon p4;n;ISIST_1;bgn;-51;6518167;40;9:14 am
Estudiante 9;13/02/2020;9;24;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Huawei ANE-LX3;n;R_General_SinGP;41;Sala de Estudio Individual Miramon p4;n;ISIST_1;bgn;-53;6518768;41;9:24 am
Estudiante 3405;5/02/2020;10;9;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;iPhone;n;R_General;32;Sala de Estudio Individual Miramon p4;n;ISIST;bgn;-64;5830269;32;10:09 am
Estudiante 174;17/02/2020;20;59;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;29;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-59;6906070;29;8:59 pm
Estudiante 174;17/02/2020;21;4;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;32;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-61;6906365;32;9:04 pm
Estudiante 174;17/02/2020;21;9;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;36;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-59;6906665;36;9:09 pm
Estudiante 174;17/02/2020;21;14;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;30;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-56;6906966;30;9:14 pm
Estudiante 174;17/02/2020;21;29;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;35;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-59;6907865;35;9:29 pm
Estudiante 174;17/02/2020;21;34;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;31;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-57;6908167;31;9:34 pm
Estudiante 174;17/02/2020;21;39;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;34;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-59;6908464;34;9:39 pm
Estudiante 174;17/02/2020;21;44;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;33;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-60;6908765;33;9:44 pm
Estudiante 174;17/02/2020;21;49;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;31;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-58;6909065;31;9:49 pm
Estudiante 2797;18/02/2020;8;39;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;22;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-58;6948067;22;8:39 am
Estudiante 2797;18/02/2020;8;44;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;35;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-58;6948367;35;8:44 am
Estudiante 2797;18/02/2020;8;49;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;30;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-56;6948668;30;8:49 am
Estudiante 2797;24/02/2020;10;24;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;33;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-48;126793;33;10:24 am
Estudiante 2797;24/02/2020;10;33;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;33;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-53;127285;33;10:33 am
Estudiante 2797;24/02/2020;10;34;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;33;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-57;127395;33;10:34 am
Estudiante 2797;24/02/2020;10;38;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;33;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-60;127579;33;10:38 am
Estudiante 2797;24/02/2020;10;39;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;33;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-60;127697;33;10:39 am
Estudiante 2797;24/02/2020;10;44;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;33;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-58;127998;33;10:44 am
Estudiante 2797;24/02/2020;10;48;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;33;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-58;128182;33;10:48 am
Estudiante 2797;29/02/2020;7;38;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;32;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-71;137118;32;7:38 am
Estudiante 2797;29/02/2020;7;40;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;32;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-67;137232;32;7:40 am
Estudiante 2797;29/02/2020;7;43;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;32;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-69;137418;32;7:43 am
Estudiante 2797;29/02/2020;7;45;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;32;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-61;137533;32;7:45 am
Estudiante 2797;29/02/2020;7;50;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;32;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-61;137833;32;7:50 am
Estudiante 2797;29/02/2020;7;53;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;32;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-62;138017;32;7:53 am
Estudiante 2797;29/02/2020;7;55;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;32;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-63;138132;32;7:55 am
Estudiante 2797;29/02/2020;8;0;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;32;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-60;138433;32;8:00 am
Estudiante 2797;29/02/2020;8;3;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;32;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-68;138617;32;8:03 am
Estudiante 2797;29/02/2020;8;5;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;32;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-62;138732;32;8:05 am
Estudiante 2797;29/02/2020;8;8;28.4.4_184977;Biblioteca;84:D4:7E:CE:9E:E2;Linux;n;R_General;32;Sala de Estudio Individual Miramon p4;n;COMSC;bgn;-71;138917;32;8:08 am
